# File generated by CMD 3.3 (http://stev.oapd.inaf.it/cmd) on Mon Apr 20 18:15:26 CEST 2020
# isochrones based on PARSEC release v1.2S +  COLIBRI S_35
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: simulations of mass 10000 Msun
# Z         age       Mini           Mass   logL    logTe  logg  label   McoreTP C_O  period0 period1 pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.00004384  1.37e+10  0.5776671767   0.577 -0.675  3.7235  4.720    1  0.000  0.544     0.00     0.00 -1 -1.46e-14      0.00 7.977e-01 2.022e-01 1.483e-05 4.006e-06 3.637e-05 -1.000 9.954e-05 6.458 7.266 7.353 6.678 6.224 5.796 5.277 4.880 4.791
0.00004384  1.37e+10  0.4503979087   0.450 -1.176  3.6739  4.915    1  0.000  0.545     0.00     0.00 -1 -3.88e-15      0.00 7.507e-01 2.492e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 7.710 9.219 8.972 8.091 7.513 6.990 6.342 5.876 5.742
0.00004384  1.37e+10  0.1392143667   0.138 -2.305  3.6024  5.246    1  0.000  0.545     0.00     0.00 -1 -1.07e-16      0.00 7.381e-01 2.618e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 10.534 13.451 12.564 11.344 10.493 9.807 8.949 8.441 8.289
0.00004384  1.37e+10  0.1276460141   0.127 -2.409  3.5947  5.282    1  0.000  0.545     0.00     0.00 -1 -2.87e-16      0.00 7.394e-01 2.605e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 10.794 13.902 12.932 11.662 10.773 10.065 9.184 8.688 8.542
0.00004384  1.37e+10  0.2948794961   0.294 -1.595  3.6428  5.024    1  0.000  0.545     0.00     0.00 -1 -1.88e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.758 10.817 10.309 9.299 8.620 8.032 7.295 6.790 6.630
0.00004384  1.37e+10  0.3456553221   0.345 -1.463  3.6512  4.995    1  0.000  0.544     0.00     0.00 -1 -7.26e-16      0.00 7.370e-01 2.629e-01 1.796e-05 4.853e-06 4.400e-05 -1.000 1.001e-04 8.428 10.334 9.897 8.922 8.271 7.702 6.989 6.494 6.340
0.00004384  1.37e+10  0.1043332443   0.104 -2.713  3.5658  5.383    1  0.000  0.545     0.00     0.00 -1 -4.04e-17      0.00 7.436e-01 2.563e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.552 15.497 14.158 12.665 11.627 10.807 9.843 9.419 9.296
0.00004384  1.37e+10  0.2550087273   0.254 -1.714  3.6359  5.053    1  0.000  0.545     0.00     0.00 -1 -3.86e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 9.056 11.248 10.680 9.639 8.934 8.331 7.573 7.061 6.898
0.00004384  1.37e+10  0.3075602949   0.307 -1.558  3.6450  5.015    1  0.000  0.544     0.00     0.00 -1  -1.6e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.666 10.685 10.195 9.195 8.523 7.940 7.209 6.707 6.548
0.00004384  1.37e+10  0.2138506770   0.213 -1.871  3.6275  5.098    1  0.000  0.545     0.00     0.00 -1 -4.56e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.447 11.808 11.165 10.085 9.345 8.722 7.939 7.422 7.257
0.00004384  1.37e+10  0.2425752878   0.241 -1.762  3.6334  5.067    1  0.000  0.545     0.00     0.00 -1 -4.06e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 9.174 11.416 10.826 9.774 9.058 8.449 7.684 7.170 7.006
0.00004384  1.37e+10  0.2640361190   0.263 -1.686  3.6375  5.046    1  0.000  0.545     0.00     0.00 -1 -3.37e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.985 11.145 10.591 9.558 8.859 8.259 7.506 6.996 6.834
0.00004384  1.37e+10  0.1816086769   0.181 -2.026  3.6191  5.149    1  0.000  0.545     0.00     0.00 -1 -6.86e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 9.834 12.370 11.650 10.527 9.753 9.110 8.302 7.783 7.619
0.00004384  1.37e+10  0.1043394879   0.104 -2.713  3.5658  5.383    1  0.000  0.545     0.00     0.00 -1 -4.05e-17      0.00 7.436e-01 2.563e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.552 15.496 14.157 12.664 11.627 10.807 9.843 9.419 9.296
0.00004384  1.37e+10  0.1187764779   0.118 -2.519  3.5846  5.319    1  0.000  0.545     0.00     0.00 -1 -1.44e-16      0.00 7.409e-01 2.590e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.068 14.448 13.358 12.016 11.075 10.335 9.424 8.948 8.812
0.00004384  1.37e+10  0.1976780593   0.196 -1.945  3.6235  5.122    1  0.000  0.545     0.00     0.00 -1 -5.43e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.632 12.077 11.397 10.296 9.540 8.908 8.113 7.595 7.430
0.00004384  1.37e+10  0.2099197060   0.209 -1.886  3.6267  5.102    1  0.000  0.545     0.00     0.00 -1 -4.64e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 9.484 11.862 11.212 10.127 9.385 8.760 7.974 7.457 7.292
0.00004384  1.37e+10  0.1071509346   0.107 -2.670  3.5702  5.369    1  0.000  0.545     0.00     0.00 -1 -5.44e-17      0.00 7.430e-01 2.569e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.446 15.246 13.972 12.517 11.501 10.704 9.752 9.314 9.188
0.00004384  1.37e+10  0.1923434436   0.191 -1.972  3.6220  5.131    1  0.000  0.545     0.00     0.00 -1 -5.87e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.699 12.174 11.481 10.373 9.611 8.975 8.176 7.657 7.492
0.00004384  1.37e+10  0.4749830067   0.474 -1.093  3.6813  4.884    1  0.000  0.545     0.00     0.00 -1 -5.32e-15      0.00 7.516e-01 2.483e-01 1.792e-05 4.835e-06 4.385e-05 -1.000 9.994e-05 7.503 8.891 8.703 7.853 7.295 6.788 6.160 5.704 5.577
0.00004384  1.37e+10  0.2964448333   0.295 -1.591  3.6431  5.023    1  0.000  0.545     0.00     0.00 -1 -1.83e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 8.746 10.800 10.295 9.286 8.607 8.020 7.284 6.779 6.620
0.00004384  1.37e+10  0.3303513229   0.329 -1.501  3.6487  5.003    1  0.000  0.544     0.00     0.00 -1 -3.96e-16      0.00 7.367e-01 2.632e-01 1.796e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.524 10.474 10.016 9.031 8.372 7.797 7.077 6.579 6.423
0.00004384  1.37e+10  0.2252474725   0.223 -1.827  3.6298  5.086    1  0.000  0.545     0.00     0.00 -1 -4.36e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.339 11.652 11.029 9.961 9.231 8.614 7.838 7.321 7.156
0.00004384  1.37e+10  0.1059312224   0.106 -2.689  3.5683  5.375    1  0.000  0.545     0.00     0.00 -1 -4.78e-17      0.00 7.433e-01 2.566e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.492 15.354 14.052 12.581 11.556 10.749 9.792 9.359 9.235
0.00004384  1.37e+10  0.1435792148   0.143 -2.269  3.6049  5.233    1  0.000  0.545     0.00     0.00 -1 -6.42e-17      0.00 7.377e-01 2.622e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.442 13.300 12.439 11.235 10.395 9.716 8.866 8.355 8.201
0.00004384  1.37e+10  0.2607581317   0.260 -1.696  3.6370  5.048    1  0.000  0.545     0.00     0.00 -1 -3.58e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.009 11.180 10.622 9.586 8.885 8.284 7.529 7.018 6.855
0.00004384  1.37e+10  0.1072450280   0.107 -2.669  3.5703  5.369    1  0.000  0.545     0.00     0.00 -1 -5.49e-17      0.00 7.430e-01 2.569e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.442 15.238 13.966 12.512 11.497 10.701 9.749 9.310 9.184
0.00004384  1.37e+10  0.7320823073   0.731  0.218  3.8077  4.267    1  0.000  0.532     0.00     0.00 -1  -1.7e-19      0.00 8.696e-01 1.303e-01 1.037e-05 2.844e-06 2.600e-05 -1.000 7.398e-05 4.224 4.479 4.736 4.352 4.068 3.786 3.449 3.170 3.149
0.00004384  1.37e+10  0.1787072271   0.178 -2.040  3.6183  5.154    1  0.000  0.545     0.00     0.00 -1 -7.15e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 9.871 12.424 11.696 10.569 9.791 9.146 8.336 7.817 7.654
0.00004384  1.37e+10  0.6805678010   0.680 -0.166  3.7822  4.518    1  0.000  0.540     0.00     0.00 -1 -2.64e-20      0.00 8.448e-01 1.551e-01 1.179e-05 3.196e-06 2.909e-05 -1.000 5.223e-05 5.186 5.523 5.800 5.335 5.000 4.673 4.281 3.958 3.920
0.00004384  1.37e+10  0.2680827081   0.267 -1.674  3.6382  5.043    1  0.000  0.545     0.00     0.00 -1 -3.12e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.955 11.102 10.554 9.524 8.828 8.230 7.479 6.969 6.807
0.00004384  1.37e+10  0.2638232410   0.263 -1.687  3.6375  5.046    1  0.000  0.545     0.00     0.00 -1 -3.38e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.986 11.147 10.593 9.560 8.861 8.261 7.508 6.997 6.835
0.00004384  1.37e+10  0.3698615134   0.369 -1.402  3.6553  4.980    1  0.000  0.544     0.00     0.00 -1 -8.23e-16      0.00 7.410e-01 2.589e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.275 10.108 9.705 8.747 8.110 7.549 6.848 6.358 6.208
0.00004384  1.37e+10  0.1005522162   0.100 -2.770  3.5599  5.402    1  0.000  0.545     0.00     0.00 -1 -2.72e-17      0.00 7.444e-01 2.555e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.696 15.835 14.407 12.864 11.797 10.944 9.965 9.560 9.442
0.00004384  1.37e+10  0.2063679844   0.205 -1.901  3.6258  5.107    1  0.000  0.545     0.00     0.00 -1 -4.79e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 9.523 11.919 11.260 10.172 9.425 8.799 8.011 7.493 7.328
0.00004384  1.37e+10  0.1433591694   0.143 -2.271  3.6048  5.234    1  0.000  0.545     0.00     0.00 -1 -6.59e-17      0.00 7.377e-01 2.622e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.447 13.308 12.445 11.240 10.400 9.721 8.870 8.360 8.205
0.00004384  1.37e+10  0.3278100193   0.326 -1.508  3.6483  5.005    1  0.000  0.544     0.00     0.00 -1 -3.58e-16      0.00 7.367e-01 2.632e-01 1.796e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.539 10.498 10.036 9.049 8.389 7.813 7.092 6.593 6.437
0.00004384  1.37e+10  0.7462090254   0.745  0.379  3.8105  4.126    1  0.000  0.529     0.00     0.00 -1 -1.58e-14      0.00 8.715e-01 1.284e-01 1.030e-05 2.836e-06 2.595e-05 -1.000 1.001e-04 3.824 4.079 4.317 3.944 3.667 3.392 3.062 2.789 2.770
0.00004384  1.37e+10  0.2605159283   0.260 -1.696  3.6369  5.048    1  0.000  0.545     0.00     0.00 -1  -3.6e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.011 11.183 10.624 9.588 8.886 8.285 7.531 7.020 6.857
0.00004384  1.37e+10  0.3068425059   0.306 -1.560  3.6449  5.016    1  0.000  0.544     0.00     0.00 -1 -1.56e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.670 10.691 10.201 9.200 8.528 7.944 7.213 6.711 6.552
0.00004384  1.37e+10  0.6709398627   0.671 -0.222  3.7769  4.546    1  0.000  0.541     0.00     0.00 -1  -1.5e-23      0.00 8.382e-01 1.617e-01 1.222e-05 3.308e-06 3.010e-05 -1.000 6.926e-05 5.324 5.689 5.959 5.476 5.131 4.795 4.392 4.063 4.020
0.00004384  1.37e+10  0.3987209797   0.398 -1.329  3.6603  4.960    1  0.000  0.545     0.00     0.00 -1 -5.11e-16      0.00 7.486e-01 2.513e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 8.092 9.836 9.475 8.538 7.917 7.367 6.681 6.197 6.050
0.00004384  1.37e+10  0.1583590358   0.157 -2.163  3.6115  5.196    1  0.000  0.545     0.00     0.00 -1 -1.35e-16      0.00 7.367e-01 2.632e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.177 12.881 12.088 10.923 10.114 9.452 8.622 8.106 7.945
0.00004384  1.37e+10  0.1739160269   0.173 -2.067  3.6169  5.163    1  0.000  0.545     0.00     0.00 -1 -6.79e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 9.937 12.522 11.781 10.646 9.861 9.213 8.398 7.880 7.717
0.00004384  1.37e+10  0.2374307811   0.235 -1.781  3.6323  5.072    1  0.000  0.545     0.00     0.00 -1 -4.15e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.223 11.486 10.886 9.829 9.110 8.498 7.729 7.215 7.051
0.00004384  1.37e+10  0.1245509461   0.124 -2.448  3.5912  5.295    1  0.000  0.545     0.00     0.00 -1 -2.26e-16      0.00 7.399e-01 2.600e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 10.889 14.086 13.078 11.785 10.878 10.160 9.268 8.777 8.635
0.00004384  1.37e+10  0.1074644923   0.107 -2.666  3.5707  5.367    1  0.000  0.545     0.00     0.00 -1 -5.62e-17      0.00 7.429e-01 2.570e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.434 15.220 13.952 12.501 11.488 10.693 9.742 9.302 9.176
0.00004384  1.37e+10  0.2944522500   0.293 -1.596  3.6428  5.024    1  0.000  0.545     0.00     0.00 -1  -1.9e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.761 10.821 10.313 9.303 8.623 8.035 7.298 6.793 6.633
0.00004384  1.37e+10  0.1523180902   0.152 -2.202  3.6093  5.210    1  0.000  0.545     0.00     0.00 -1 -5.46e-17      0.00 7.370e-01 2.629e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.275 13.030 12.214 11.036 10.217 9.549 8.712 8.197 8.039
0.00004384  1.37e+10  0.1458003074   0.145 -2.250  3.6062  5.227    1  0.000  0.545     0.00     0.00 -1 -4.96e-17      0.00 7.374e-01 2.625e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.396 13.224 12.376 11.179 10.346 9.670 8.823 8.312 8.156
0.00004384  1.37e+10  0.2524851263   0.251 -1.724  3.6354  5.056    1  0.000  0.545     0.00     0.00 -1  -3.9e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 9.080 11.282 10.710 9.667 8.959 8.355 7.595 7.083 6.920
0.00004384  1.37e+10  0.2866797745   0.285 -1.619  3.6414  5.030    1  0.000  0.545     0.00     0.00 -1  -2.2e-16      0.00 7.363e-01 2.636e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.818 10.903 10.384 9.368 8.683 8.092 7.351 6.844 6.684
0.00004384  1.37e+10  0.1255233884   0.125 -2.436  3.5923  5.291    1  0.000  0.545     0.00     0.00 -1 -2.44e-16      0.00 7.397e-01 2.602e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.859 14.028 13.032 11.746 10.845 10.130 9.242 8.749 8.606
0.00004384  1.37e+10  0.2948740423   0.294 -1.595  3.6428  5.024    1  0.000  0.545     0.00     0.00 -1 -1.89e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.758 10.817 10.309 9.299 8.620 8.032 7.295 6.790 6.630
0.00004384  1.37e+10  0.2723864317   0.271 -1.661  3.6390  5.040    1  0.000  0.545     0.00     0.00 -1 -2.88e-16      0.00 7.363e-01 2.636e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.923 11.055 10.514 9.488 8.794 8.198 7.449 6.940 6.778
0.00004384  1.37e+10  0.1263528168   0.126 -2.425  3.5932  5.288    1  0.000  0.545     0.00     0.00 -1  -2.6e-16      0.00 7.396e-01 2.603e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.001e-04 10.834 13.979 12.993 11.713 10.817 10.105 9.219 8.725 8.581
0.00004384  1.37e+10  0.1534744799   0.153 -2.194  3.6097  5.207    1  0.000  0.545     0.00     0.00 -1 -6.49e-17      0.00 7.369e-01 2.630e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 10.256 13.001 12.189 11.014 10.197 9.531 8.695 8.180 8.021
0.00004384  1.37e+10  0.1565500945   0.156 -2.175  3.6108  5.200    1  0.000  0.545     0.00     0.00 -1 -1.03e-16      0.00 7.368e-01 2.631e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 10.206 12.925 12.125 10.957 10.145 9.481 8.649 8.133 7.973
0.00004384  1.37e+10  0.1027595848   0.103 -2.737  3.5633  5.391    1  0.000  0.545     0.00     0.00 -1 -3.43e-17      0.00 7.439e-01 2.560e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.999e-05 11.612 15.637 14.261 12.747 11.698 10.864 9.894 9.478 9.357
0.00004384  1.37e+10  0.5417979360   0.541 -0.832  3.7057  4.778    1  0.000  0.544     0.00     0.00 -1 -9.56e-15      0.00 7.824e-01 2.175e-01 1.584e-05 4.277e-06 3.881e-05 -1.000 9.999e-05 6.850 7.878 7.863 7.115 6.621 6.161 5.597 5.174 5.070
0.00004384  1.37e+10  0.1921862960   0.191 -1.973  3.6220  5.131    1  0.000  0.545     0.00     0.00 -1 -5.88e-16      0.00 7.361e-01 2.638e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 9.701 12.177 11.483 10.375 9.613 8.977 8.178 7.659 7.494
0.00004384  1.37e+10  0.1011807024   0.101 -2.761  3.5609  5.399    1  0.000  0.545     0.00     0.00 -1  -2.9e-17      0.00 7.443e-01 2.556e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.672 15.779 14.365 12.831 11.769 10.922 9.944 9.537 9.418
0.00004384  1.37e+10  0.4835501611   0.483 -1.064  3.6839  4.873    1  0.000  0.545     0.00     0.00 -1 -5.71e-15      0.00 7.520e-01 2.479e-01 1.789e-05 4.828e-06 4.379e-05 -1.000 1.000e-04 7.430 8.777 8.609 7.769 7.219 6.717 6.096 5.643 5.519
0.00004384  1.37e+10  0.2313354909   0.229 -1.804  3.6311  5.079    1  0.000  0.545     0.00     0.00 -1 -4.25e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 9.281 11.569 10.958 9.895 9.170 8.556 7.784 7.268 7.103
0.00004384  1.37e+10  0.1374269873   0.137 -2.320  3.6014  5.251    1  0.000  0.545     0.00     0.00 -1 -1.31e-16      0.00 7.383e-01 2.616e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.571 13.513 12.615 11.389 10.533 9.844 8.983 8.477 8.325
0.00004384  1.37e+10  0.7624347806   0.761  0.825  3.7468  3.434    2  0.000  0.536     0.00     0.00 -1 -1.83e-12      0.00 7.784e-01 2.215e-01 1.607e-05 4.395e-06 3.997e-05 -1.000 1.000e-04 2.708 3.260 3.442 2.889 2.498 2.119 1.643 1.258 1.199
0.00004384  1.37e+10  0.2276879102   0.226 -1.818  3.6303  5.083    1  0.000  0.545     0.00     0.00 -1 -4.32e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 9.316 11.618 11.001 9.934 9.207 8.591 7.816 7.300 7.135
0.00004384  1.37e+10  0.4874941707   0.487 -1.051  3.6851  4.868    1  0.000  0.545     0.00     0.00 -1  -5.9e-15      0.00 7.522e-01 2.477e-01 1.788e-05 4.825e-06 4.377e-05 -1.000 9.999e-05 7.397 8.725 8.566 7.731 7.184 6.684 6.067 5.615 5.493
0.00004384  1.37e+10  0.7234596610   0.723  0.137  3.8041  4.329    1  0.000  0.534     0.00     0.00 -1 -6.77e-22      0.00 8.673e-01 1.326e-01 1.047e-05 2.866e-06 2.618e-05 -1.000 8.811e-05 4.428 4.689 4.956 4.560 4.269 3.981 3.636 3.349 3.327
0.00004384  1.37e+10  0.4748918712   0.474 -1.094  3.6813  4.884    1  0.000  0.545     0.00     0.00 -1 -5.31e-15      0.00 7.516e-01 2.483e-01 1.792e-05 4.835e-06 4.385e-05 -1.000 9.999e-05 7.504 8.892 8.704 7.853 7.296 6.789 6.161 5.704 5.578
0.00004384  1.37e+10  0.6142792702   0.614 -0.509  3.7440  4.663    1  0.000  0.543     0.00     0.00 -1 -1.42e-14      0.00 8.097e-01 1.902e-01 1.405e-05 3.798e-06 3.450e-05 -1.000 7.135e-05 6.043 6.645 6.823 6.225 5.814 5.422 4.951 4.583 4.511
0.00004384  1.37e+10  0.1903041005   0.189 -1.982  3.6215  5.134    1  0.000  0.545     0.00     0.00 -1 -6.04e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.990e-05 9.725 12.211 11.513 10.402 9.638 9.000 8.200 7.681 7.516
0.00004384  1.37e+10  0.1374914646   0.137 -2.320  3.6014  5.251    1  0.000  0.545     0.00     0.00 -1  -1.3e-16      0.00 7.383e-01 2.616e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.570 13.511 12.613 11.388 10.531 9.843 8.982 8.475 8.324
0.00004384  1.37e+10  0.1618583500   0.161 -2.140  3.6128  5.188    1  0.000  0.545     0.00     0.00 -1 -2.28e-16      0.00 7.366e-01 2.633e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.993e-05 10.121 12.796 12.015 10.858 10.054 9.396 8.569 8.053 7.892
0.00004384  1.37e+10  0.2292009294   0.227 -1.812  3.6306  5.081    1  0.000  0.545     0.00     0.00 -1 -4.29e-16      0.00 7.362e-01 2.637e-01 1.798e-05 4.852e-06 4.400e-05 -1.000 9.999e-05 9.301 11.598 10.983 9.918 9.192 8.576 7.803 7.287 7.122
0.00004384  1.37e+10  0.1368770450   0.136 -2.325  3.6011  5.253    1  0.000  0.545     0.00     0.00 -1  -1.4e-16      0.00 7.383e-01 2.616e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.582 13.532 12.631 11.403 10.545 9.856 8.994 8.487 8.336
0.00004384  1.37e+10  0.1003681570   0.100 -2.773  3.5596  5.403    1  0.000  0.545     0.00     0.00 -1 -2.67e-17      0.00 7.444e-01 2.555e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.703 15.852 14.419 12.873 11.805 10.951 9.970 9.567 9.450
0.00004384  1.37e+10  0.6390206218   0.639 -0.389  3.7588  4.619    1  0.000  0.542     0.00     0.00 -1 -1.01e-17      0.00 8.202e-01 1.798e-01 1.338e-05 3.619e-06 3.289e-05 -1.000 2.280e-05 5.741 6.219 6.449 5.905 5.525 5.160 4.721 4.370 4.312
0.00004384  1.37e+10  0.1277314126   0.127 -2.408  3.5948  5.282    1  0.000  0.545     0.00     0.00 -1 -2.89e-16      0.00 7.394e-01 2.605e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.791 13.896 12.928 11.659 10.770 10.062 9.182 8.685 8.540
0.00004384  1.37e+10  0.1406566203   0.140 -2.293  3.6032  5.242    1  0.000  0.545     0.00     0.00 -1 -9.02e-17      0.00 7.379e-01 2.620e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 10.503 13.401 12.523 11.308 10.461 9.777 8.922 8.413 8.260
0.00004384  1.37e+10  0.1109816805   0.110 -2.615  3.5756  5.351    1  0.000  0.545     0.00     0.00 -1 -7.87e-17      0.00 7.423e-01 2.576e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.309 14.947 13.743 12.332 11.344 10.571 9.634 9.181 9.051
0.00004384  1.37e+10  0.1136913821   0.113 -2.582  3.5787  5.340    1  0.000  0.545     0.00     0.00 -1 -9.72e-17      0.00 7.418e-01 2.581e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 1.000e-04 11.225 14.772 13.608 12.221 11.249 10.489 9.561 9.099 8.968
0.00004384  1.37e+10  0.1177201569   0.117 -2.532  3.5834  5.323    1  0.000  0.545     0.00     0.00 -1 -1.33e-16      0.00 7.411e-01 2.588e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 11.100 14.515 13.410 12.059 11.111 10.367 9.453 8.979 8.844
0.00004384  1.37e+10  0.4031636417   0.403 -1.318  3.6610  4.957    1  0.000  0.545     0.00     0.00 -1 -5.23e-16      0.00 7.497e-01 2.502e-01 1.798e-05 4.851e-06 4.400e-05 -1.000 9.996e-05 8.066 9.797 9.442 8.508 7.890 7.341 6.657 6.173 6.028
0.00004384  1.37e+10  0.2938835621   0.292 -1.598  3.6427  5.025    1  0.000  0.545     0.00     0.00 -1 -1.92e-16      0.00 7.362e-01 2.637e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.000e-04 8.765 10.827 10.318 9.308 8.627 8.039 7.302 6.796 6.637
0.00004384  1.37e+10  0.3746222258   0.374 -1.390  3.6561  4.977    1  0.000  0.544     0.00     0.00 -1 -7.56e-16      0.00 7.423e-01 2.576e-01 1.797e-05 4.852e-06 4.400e-05 -1.000 1.001e-04 8.245 10.063 9.667 8.712 8.078 7.519 6.821 6.331 6.182
